n|name|sentiment_score|popularity|words|wordsSep|wordsProbabilities|topPopularityURLs|topSentimentURLs
90|topic_90|0.05637156561780507|0.014451695724605935|[('pain', 0.062453051051122345), ('disease', 0.019932961967865002), ('treatment', 0.019810052940208302), ('patient', 0.018567539039700248), ('kidney', 0.018458290403462609), ('health', 0.018304762437295379), ('condition', 0.011204605937960915), ('medical', 0.010584677949999826), ('chronic', 0.010201758503427569), ('joint', 0.0092683556226799239)]|pain,disease,treatment,patient,kidney,health,condition,medical,chronic,joint|0.0625,0.0199,0.0198,0.0186,0.0185,0.0183,0.0112,0.0106,0.0102,0.0093|http://books.nap.edu/openbook.php?record_id=13172&page=5,india.curejoy.com/content/how-to-control-oily-skin/,http://hyy.com.hk/about-traditional-chinese-medicine/about-equiguard-chinese-medicine/,trib.al/e4Ff1rr,https://www.facebook.com/EvercareHealth/,goo.gl/fLPwWo,people.tv/2LzLEag,http://hyy.com.hk/product-category/kidney-prostate-health/,http://www.webmd.com/pain-management/features/chronic-pain-relief-new-treatments,trib.al/7ZYt0Mp|www.healthline.com/health/fruit-combos-for-breakfast,righthomeremedies.com/eye-bags-causes-how-to-remove-eye-bags-permanently/,trib.al/L3naPGt,https://realhouse.tips/real-beauty-eternity.html,brightside.me/inspiration-health/learn-about-teas-that-are-proven-to-promote-weight-loss-541410/,righthomeremedies.com/10-health-benefits-of-drinking-wheatgrass-juice/,http://www.balancehealth.com.hk/about-us/testimonials/,www.healthline.com/health/fitness-exercises/10-best-exercises-everyday,www.healthline.com/health/food-nutrition/warm-milk-to-sleep,http://hyy.com.hk/about-traditional-chinese-medicine/about-equiguard-chinese-medicine/
91|topic_91|0.06683894858019954|0.014144397582402003|[('back', 0.037348345315962886), ('leg', 0.021796457022083042), ('foot', 0.018274560963071555), ('body', 0.017687813721845646), ('arm', 0.017345832863295538), ('knee', 0.016827868948072523), ('shoulder', 0.015906916457113764), ('hip', 0.015629058844007969), ('right', 0.014663375547215926), ('hand', 0.013569691636380948)]|back,leg,foot,body,arm,knee,shoulder,hip,right,hand|0.0373,0.0218,0.0183,0.0177,0.0173,0.0168,0.0159,0.0156,0.0147,0.0136|https://www.rawpersonaltraining.com/book-consultation/,trib.al/Q7whXXL,trib.al/SAFfQB5,https://www.rawpersonaltraining.com/make-lifestyle-change-raw-personal-training/,brightside.me/inspiration-health/10-solid-ways-to-decrease-stomach-bloating-538810/,https://www.rawpersonaltraining.com/category/transformations/,trib.al/7HVrBtO,hk.news.appledaily.com/international/daily/article/20171204/20234424,https://www.rawpersonaltraining.com/category/training/,https://www.rawpersonaltraining.com/category/lifestyle/|www.sassyhongkong.com/beauty-nail-art-best-salons-manicure-pedicure/,www.healthline.com/nutrition/9-foods-to-help-you-sleep,brightside.me/inspiration-health/learn-about-teas-that-are-proven-to-promote-weight-loss-541410/,www.sassyhongkong.com/top-five-running-spots-hong-kong/,http://www.balancehealth.com.hk/about-us/testimonials/,www.sassyhongkong.com/fitness-lights-out-boxing-full-body-workout-cardio-class/,www.healthline.com/nutrition/vitamin-b12-benefits,www.stethnews.com/0902/health-benefits-of-tropical-fruits-5-great-examples/,righthomeremedies.com/top-10-reasons-japanese-women-stay-slim-and-dont-look-old/,https://realhouse.tips/real-unique-joint-support-formula.html
92|topic_92|0.06893119723714505|0.015640223240585175|[('year', 0.011868855984408889), ('show', 0.010452969106105298), ('instagram', 0.0095035872622004514), ('film', 0.009458827216684753), ('go', 0.0086576307773483865), ('family', 0.0085691887781734061), ('star', 0.008059808585306371), ('post', 0.0074794619159216568), ('fan', 0.0069996790455960738), ('say', 0.0069702378902265502)]|year,show,instagram,film,go,family,star,post,fan,say|0.0119,0.0105,0.0095,0.0095,0.0087,0.0086,0.0081,0.0075,0.007,0.007|trib.al/6ypPUzq,trib.al/jhWKVsM,trib.al/z7YDDEI,trib.al/ftVd70Y,trib.al/wTysPW4,trib.al/rlaMXwj,bit.ly/2xePRFt,trib.al/HT3Mqkb,trib.al/zfSY8im,trib.al/te1xKC7|bit.ly/2HCvefl,http://willtuttle.com/will.htm,bit.ly/2lX4j0w,www.sassyhongkong.com/lifestyle-sex-dating-curvy-confident-plus-size-intimacy/,www.bbc.co.uk/news/stories-44876858,trib.al/6ypPUzq,http://www.nuzest.co.uk,www.sassyhongkong.com/eat-drink-happy-hour-deals-causeway-bay-district-bars-specials/,www.sassyhongkong.com/travel-local-guide-penang-georgetown-malaysia/,trib.al/1TMcmZ9
93|topic_93|0.021913315425940137|0.003250016827513156|[('award', 0.052936267505766292), ('teach', 0.022972274451395224), ('teaching', 0.015995330189703744), ('excellence', 0.014625388731215496), ('scheme', 0.011796033974363126), ('university', 0.011441714909098273), ('outstanding', 0.0085837387044427008), ('year', 0.0083929824237069153), ('panel', 0.0068488124667521163), ('dr', 0.0066633265476201678)]|award,teach,teaching,excellence,scheme,university,outstanding,year,panel,dr|0.0529,0.023,0.016,0.0146,0.0118,0.0114,0.0086,0.0084,0.0068,0.0067|https://tl.hku.hk/tl/teaching-excellence-awards/teas2009/,http://tl.hku.hk/teaching-excellence-awards/,https://tl.hku.hk/tl/teas-2017/,www.bbc.co.uk/news/uk-england-44818526,https://tl.hku.hk/tl/teas-2016/,http://tl.hku.hk/staff/ugc-teaching-award/,https://realhouse.tips/blog/post/melanin-essential-to-brain-nerve-and-organ-function/,https://tl.hku.hk/tl/teaching-excellence-awards/teas2010/,https://realhouse.tips/blog/post/zinc_provides_the_safest_broad_spectrum_uva_and_uvb_protection/,https://tl.hku.hk/tl/teaching-excellence-awards/teas2011/|http://willtuttle.com/will.htm,bit.ly/2LmlR0P,https://tl.hku.hk/tl/teaching-excellence-awards/teas2010/,www.sassyhongkong.com/travel-guide-nusa-lembongan-bali/,https://tl.hku.hk/tl/teaching-excellence-awards/teas2009/,https://tl.hku.hk/horizons/overview/ngl/,www.sassyhongkong.com/eat-drink-bars-pubs-specials-happy-hour-august-2018/,www.sassyhongkong.com/eat-drink-best-tsukemen-noodles-japanese-food-cuisine/,trib.al/v9UVqql,https://www.mind.org.hk/staff-and-board-members/
94|topic_94|0.025323484267075976|0.005343709829610232|[('food', 0.03031812891853343), ('italian', 0.028734449619730026), ('sardinian', 0.018172419981121481), ('healthy', 0.017905314989014452), ('taste', 0.012074794718025385), ('one', 0.012057229164521429), ('live', 0.011661377829688034), ('diet', 0.011653368647890901), ('know', 0.0097701005346934287), ('sardinia', 0.0093268992600040578)]|food,italian,sardinian,healthy,taste,one,live,diet,know,sardinia|0.0303,0.0287,0.0182,0.0179,0.0121,0.0121,0.0117,0.0117,0.0098,0.0093|amzn.to/2AgykCw,goo.gl/hZQWKL,https://www.sardinianiche.com/category/sardinian-food/,https://www.sardinianiche.com/italian-food-easy-guide/,https://www.facebook.com/SardiniaNiche/,http://hyy.com.hk/blog/page/3/,https://www.facebook.com/Healthy-Living-Asia-??????-330897077089357/?ref=py_c,https://www.sardinianiche.com/category/healthy-food/,https://www.sardinianiche.com/8-sardinian-delicacies-to-prove-that-healthy-food-can-be-tasty-too/,https://www.sardinianiche.com/sardinian-food-niche-deliciousness-for-real-gourmets/|http://willtuttle.com/will.htm,https://www.sassyhongkong.com/travel-jacada-active-adventure-food/,http://www.worldpeacediet.com/endorsements/,bit.ly/2NKrlTZ,https://www.sardinianiche.com/italian-food-easy-guide/,https://www.sardinianiche.com/everything-you-need-to-know-about-red-wine/,https://gifthampers.com.hk/ghcn/blog/2017-Healthy-Mooncake-Guide/?___from_store=ghen,https://www.sardinianiche.com/extra-virgin-olive-oil-healthy-life/,http://www.worldpeacediet.com/educate-others/,www.sassyhongkong.com/eat-drink-bars-pubs-specials-happy-hour-august-2018/
95|topic_95|0.022962279355333844|0.004593289259549358|[('e', 0.042447403360676067), ('s', 0.041833192951916967), ('m', 0.038223588686591148), ('t', 0.031767255851308365), ('d', 0.030578471144824461), ('l', 0.030196356322573181), ('j', 0.025764550217415041), ('n', 0.022550028470741515), ('c', 0.022417517138522712), ('mindfulness', 0.019109532137935328)]|e,s,m,t,d,l,j,n,c,mindfulness|0.0424,0.0418,0.0382,0.0318,0.0306,0.0302,0.0258,0.0226,0.0224,0.0191|http://www.mindfulschools.org/about-mindfulness/research/, '/topics/k-pop-mandopop-and-other-asian-pop', Rayleigh Scott, 'https://www.ualberta.ca/communications-sciences-and-disorders/clinical-component/hour-requirements', 'https://www.localiiz.com/business-directory/web-category/home-and-property/overseas-property-agents/', '/magazines/post-magazine/arts-music/article/2158922/how-wu-tang-clans-kung-fu-inspired-debut-pushed', 'https://scholar.google.com/scholar_lookup?title=Hormone%20replacement%20therapy%20and%20prevention%20of%20nonvertebral%20fractures%3A%20a%20meta-analysis%20of%20randomized%20trials.&author=DJ%20Torgerson&author=SE%20Bell-Seyer&publication_year=&journal=JAMA.&volume=&pages=', 'https://doi.org/10.1097/AJP.0b013e3182183c6e', '/news/china/diplomacy-defence/article/2159340/us-soybean-ship-caught-trade-war-docks-chinese-port#comments',https://www.sardinianiche.com/store/cannonau-di-sardegna-doc/|https://tl.hku.hk/tag/flipped-classroom/,http://www.sassyhongkong.com/influencer-that-girl-resham-daswani-founder-spiral-spaces-tea-meditation/,https://tl.hku.hk/tl/teaching-excellence-awards/teas2010/,www.healthline.com/health/fruit-combos-for-breakfast,www.sassyhongkong.com/eat-drink-happy-hour-deals-causeway-bay-district-bars-specials/,www.sassyhongkong.com/eat-drink-happy-hour-deals-kennedy-town-district-bars-specials/,http://www.health.harvard.edu/blog/mindfulness-meditation-may-ease-anxiety-mental-stress-201401086967,www.sassyhongkong.com/travel-chengdu-foodie-guide-restaurants-street-food/,http://www.personaldietitian.com.hk/,righthomeremedies.com/10-best-home-remedies-for-itchy-scalp-treatment/
96|topic_96|0.0651262471220261|0.01369439726162921|[('sex', 0.04286437570876768), ('gift', 0.026304976268909024), ('partner', 0.023204109885620102), ('hamper', 0.013751821839359859), ('feel', 0.013582420595232876), ('will', 0.012816757612474897), ('relationship', 0.012754473414353863), ('love', 0.0093866411863874743), ('help', 0.0093282428965341044), ('want', 0.009284428884162553)]|sex,gift,partner,hamper,feel,will,relationship,love,help,want|0.0429,0.0263,0.0232,0.0138,0.0136,0.0128,0.0128,0.0094,0.0093,0.0093|https://gifthampers.com.hk/ghen/signature-hampers/lifestyle,https://gifthampers.com.hk/ghen/signature-hampers,https://gifthampers.com.hk/ghen/baby-hampers/baby-boy,https://www.sassyhongkong.com/lifestyle-sex-dating-curvy-confident-plus-size-intimacy/,www.sassyhongkong.com/health-fitness-mental-stress-mind-expert/,https://gifthampers.com.hk/ghen/baby-hampers/baby-girl,https://gifthampers.com.hk/ghen/signature-hampers/gourmet-hampers,https://gifthampers.com.hk/ghen/signature-hampers/fruit-hampers,https://gifthampers.com.hk/ghen/mid-autumn-festival-hampers-hk,https://gifthampers.com.hk/ghen/baby-hampers/unisex|www.sassyhongkong.com/50-local-hong-kong-brands-style/,http://www.sassyhongkong.com/influencer-that-girl-resham-daswani-founder-spiral-spaces-tea-meditation/,http://willtuttle.com/will.htm,https://www.sassyhongkong.com/lifestyle-sex-dating-curvy-confident-plus-size-intimacy/,www.sassyhongkong.com/eat-drink-cupcakes-cakes-sweet-dessert-afternoon-tea/,http://www.balancehealth.com.hk/horizen-journey-inward-2/,www.sassyhongkong.com/eat-drink-xiao-long-bao-dumplings-chinese-food-local-dim-sum/,www.sassyhongkong.com/eat-drink-vegetarian-vegan-burgers-food/,www.sassyhongkong.com/weddings-jessie-gogan-director-ghc-asia-interview/,trib.al/P2Mx1Gi
97|topic_97|0.03667924021488872|0.0068165242517043935|[('clinic', 0.021972284387080907), ('recipe', 0.015130380125783263), ('make', 0.014944552331455453), ('burger', 0.01174840614548197), ('cleveland', 0.011130374274442204), ('tart', 0.01053449933721126), ('organic', 0.009672765465097613), ('name', 0.0096652043890929924), ('bun', 0.0093982375266235679), ('egg', 0.0085603686360902695)]|clinic,recipe,make,burger,cleveland,tart,organic,name,bun,egg|0.022,0.0151,0.0149,0.0117,0.0111,0.0105,0.0097,0.0097,0.0094,0.0086|bit.ly/2AY0FOr,trib.al/Yo8x5Jw,http://hyy.com.hk/category/traditional-herbal-usage-uncategorized/,http://hyy.com.hk/blog/,www.medicalnewstoday.com/articles/322301.php,www.askadoctor24x7.com/,www.sassyhongkong.com/where-to-buy-engagement-rings-in-hong-kong/,brightside.me/inspiration-health/7-easy-exercises-and-stretches-for-strong-healthy-knees-suitable-if-you-are-short-on-time-554310/,health.clevelandclinic.org/insomnia-can-you-make-up-for-lost-sleep-on-weekends/,brightside.me/inspiration-tips-and-tricks/how-to-fix-the-problems-all-of-us-suffer-from-in-the-summer-539160/|www.sassyhongkong.com/where-to-buy-engagement-rings-in-hong-kong/,www.sassyhongkong.com/the-best-swimwear-stores-in-hong-kong-and-online/,www.sassyhongkong.com/eat-drink-best-egg-tarts-desserts-local-bakery-sweet-treat-portugese-pastry/,www.sassyhongkong.com/sassys-top-wedding-planners-in-hong-kong/,www.sassyhongkong.com/junk-trip-guide-hong-kong/,www.sassyhongkong.com/travel-bangkok-foodie-guide-restaurants-street-food/,www.sassyhongkong.com/eat-drink-mothers-day-2018-restaurant-dining-brunch-specials-menus/,www.sassyhongkong.com/weddings-jessie-gogan-director-ghc-asia-interview/,www.sassyhongkong.com/travel-boracay-alternatives-philippine-island-getaways/,www.healthline.com/health/fruit-combos-for-breakfast
98|topic_98|0.06268983115886416|0.012194216239782528|[('look', 0.021015473215507348), ('make', 0.015329037335069259), ('wear', 0.014404609671603114), ('style', 0.012505715766911956), ('brand', 0.012240084521705471), ('youre', 0.010777741568205903), ('shoe', 0.010653510345423375), ('one', 0.0081958441475737821), ('fit', 0.0081636381828611784), ('pair', 0.0078345105542055697)]|look,make,wear,style,brand,youre,shoe,one,fit,pair|0.021,0.0153,0.0144,0.0125,0.0122,0.0108,0.0107,0.0082,0.0082,0.0078|trib.al/JDel789,www.sassyhongkong.com/style-fathers-day-gift-guide-2018/,trib.al/aB0Ld2W,trib.al/V3Rejg7,trib.al/Hx2kAuw,www.sassyhongkong.com/eat-drink-shake-shack-burgers-fries-milkshakes-restaurant-review/,trib.al/cKTAKb6,http://www.liquid-interiors.com/eco-paints-for-your-home/,www.stethnews.com/0615/non-oral-health-benefits-of-oil-pulling/,trib.al/tY9sMoR|www.sassyhongkong.com/50-local-hong-kong-brands-style/,www.sassyhongkong.com/whats-on-hk-staycation-summer-hong-kong-hotel-deals/,http://www.sassyhongkong.com/influencer-that-girl-resham-daswani-founder-spiral-spaces-tea-meditation/,www.sassyhongkong.com/junk-trip-guide-hong-kong/,www.sassyhongkong.com/fitness-outdoors-best-beach-swimming-hikes-trails/,www.sassyhongkong.com/eat-drink-xiao-long-bao-dumplings-chinese-food-local-dim-sum/,bit.ly/2N3UjPv,www.sassyhongkong.com/weddings-jessie-gogan-director-ghc-asia-interview/,bit.ly/2NKrlTZ,www.sassyhongkong.com/whats-on-hk-lamma-island-neighbourhood-guide-eat-drink-shop/
99|topic_99|0.05569205679201842|0.014465112712466742|[('hong', 0.044353165397906645), ('kong', 0.037010826947490021), ('china', 0.011403565553653227), ('medium', 0.011248288577684217), ('chinese', 0.010181515849262203), ('year', 0.0090732361108274828), ('say', 0.0087048503247086663), ('journalist', 0.0070095208698560969), ('public', 0.0061774360112192986), ('kongs', 0.0059066207286410325)]|hong,kong,china,medium,chinese,year,say,journalist,public,kongs|0.0444,0.037,0.0114,0.0112,0.0102,0.0091,0.0087,0.007,0.0062,0.0059|jmsc.hku.hk/2017/08/retiring-in-the-east-dean-of-social-sciences-faculty-achieves-40-years-with-hku/,youtu.be/LDc3vqLCnJQ,bit.ly/2sRd5OU,yt1.pics.ee/9RQEX,vimeo.com/222536934,bit.ly/2lWWN5d,jmsc.hku.hk/2018/03/research-into-information-disorder-in-asia/,https://winmartdesign.com/,bit.ly/2iPrsnf,bit.ly/2y8IJi2|bit.ly/2HCvefl,www.sassyhongkong.com/eat-drink-happy-hour-deals-tsim-sha-tsui-district-bars-specials/,bit.ly/2Iyx50e,https://tl.hku.hk/tl/teas2012/,http://www.sassyhongkong.com/influencer-that-girl-resham-daswani-founder-spiral-spaces-tea-meditation/,bit.ly/2LmlR0P,bit.ly/2lX4j0w,https://tl.hku.hk/tl/teaching-excellence-awards/teas2010/,www.sassyhongkong.com/eat-drink-restaurants-group-dining-book-dinner-crowd-party/,www.sassyhongkong.com/eat-drink-happy-hour-deals-causeway-bay-district-bars-specials/
